Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Vietnam,Balance of Trade,2007-07-31T00:00:00,-0.8,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2007-08-31T00:00:00,-0.8,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2007-09-30T00:00:00,-1,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2007-10-31T00:00:00,-1.05,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2007-11-30T00:00:00,-1.25,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2007-12-31T00:00:00,-1.6,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2008-01-31T00:00:00,-2.421,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2008-02-29T00:00:00,-2,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2008-03-31T00:00:00,-2.3,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2008-04-30T00:00:00,-2.75,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2008-05-31T00:00:00,-2.85,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2008-06-30T00:00:00,-1.3,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2008-07-31T00:00:00,-0.8,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2008-08-31T00:00:00,-0.258,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2008-09-30T00:00:00,-0.237,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2008-10-31T00:00:00,-0.662,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2008-11-30T00:00:00,-0.432,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2008-12-31T00:00:00,-0.2,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2009-01-31T00:00:00,0.39,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2009-02-28T00:00:00,0.84,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2009-03-31T00:00:00,0.269,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2009-04-30T00:00:00,-1.177,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2009-05-31T00:00:00,-1.254,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2009-06-30T00:00:00,-1.165,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2009-07-31T00:00:00,-1.517,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2009-08-31T00:00:00,-1.325,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2009-09-30T00:00:00,-1.832,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2009-10-31T00:00:00,-1.599,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2009-11-30T00:00:00,-2.081,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2009-12-31T00:00:00,-1.928,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2010-01-31T00:00:00,-0.945,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2010-02-28T00:00:00,-1.33,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2010-03-31T00:00:00,-1.155,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2010-04-30T00:00:00,-1.162,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2010-05-31T00:00:00,-0.871,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2010-06-30T00:00:00,-0.742,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2010-07-31T00:00:00,-0.978,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2010-08-31T00:00:00,-0.395,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2010-09-30T00:00:00,-0.875,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2010-10-31T00:00:00,-1.077,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2010-11-30T00:00:00,-1.3,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2010-12-31T00:00:00,-1.294,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2011-01-31T00:00:00,-0.877,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2011-02-28T00:00:00,-1.112,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2011-03-31T00:00:00,-1.409,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2011-04-30T00:00:00,-1.493,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2011-05-31T00:00:00,-1.421,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2011-06-30T00:00:00,-0.16,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2011-07-31T00:00:00,1.102,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2011-08-31T00:00:00,-0.396,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2011-09-30T00:00:00,-1.501,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2011-10-31T00:00:00,-0.75,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2011-11-30T00:00:00,-0.567,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2011-12-31T00:00:00,-0.269,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2012-01-31T00:00:00,0.172,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2012-02-29T00:00:00,-0.279,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2012-03-31T00:00:00,0.424,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2012-04-30T00:00:00,0.003,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2012-05-31T00:00:00,-0.527,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2012-06-30T00:00:00,0.361,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2012-07-31T00:00:00,0.579,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2012-08-31T00:00:00,0.051,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2012-09-30T00:00:00,0.175,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2012-10-31T00:00:00,0.156,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2012-11-30T00:00:00,0.395,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2012-12-31T00:00:00,0.498,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2013-01-31T00:00:00,0.776,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2013-02-28T00:00:00,-0.094,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2013-03-31T00:00:00,-0.546,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2013-04-30T00:00:00,-0.936,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2013-05-31T00:00:00,-0.553,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2013-06-30T00:00:00,0.286,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2013-07-31T00:00:00,0.379,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2013-08-31T00:00:00,0.604,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2013-09-30T00:00:00,-0.088,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2013-10-31T00:00:00,0.101,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2013-11-30T00:00:00,1.004,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2013-12-31T00:00:00,-0.548,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2014-01-31T00:00:00,1.444,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2014-02-28T00:00:00,-0.55,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2014-03-31T00:00:00,-0.196,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2014-04-30T00:00:00,0.811,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2014-05-31T00:00:00,-0.369,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2014-06-30T00:00:00,-0.052,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2014-07-31T00:00:00,-0.049,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2014-08-31T00:00:00,1.074,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2014-09-30T00:00:00,-0.582,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2014-10-31T00:00:00,-0.004,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2014-11-30T00:00:00,0.438,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2014-12-31T00:00:00,-1.17,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2015-01-31T00:00:00,-0.361,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2015-02-28T00:00:00,-0.97,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2015-03-31T00:00:00,-1.391,Monthly,VietnamBT,2020-07-29T08:57:00
