Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Vietnam,Imports,2013-05-31T00:00:00,12.228,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2013-06-30T00:00:00,10.723,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2013-07-31T00:00:00,11.22,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2013-08-31T00:00:00,11.319,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2013-09-30T00:00:00,11.272,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2013-10-31T00:00:00,12.512,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2013-11-30T00:00:00,10.988,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2013-12-31T00:00:00,12.185,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2014-01-31T00:00:00,10.016,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2014-02-28T00:00:00,10.09,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2014-03-31T00:00:00,12.473,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2014-04-30T00:00:00,12.26,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2014-05-31T00:00:00,12.777,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2014-06-30T00:00:00,12.43,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2014-07-31T00:00:00,12.965,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2014-08-31T00:00:00,12.198,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2014-09-30T00:00:00,13.216,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2014-10-31T00:00:00,14.072,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2014-11-30T00:00:00,12.792,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2014-12-31T00:00:00,14.038,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2015-01-31T00:00:00,13.766,Monthly,VietnamIm,2020-07-29T09:03:00
